title,genre,rating,poster_path,overview,id
The Batman,Crime,77,/74xTEgt7R36Fpooo50r9T25onhq.jpg,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",414906
Red Notice,Action,67,/lAXONuqg41NwUMuzMiFvicDET9Y.jpg,"An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen.",512195
Buddy's Mom,Drama,57,/5JDVEZN0v3e9xMzZbZ92fC7HaQi.jpg,"20-year-old Kyeong-soo is a man who's full of assumptions. He learned about sex from Internet porn, but nothing about the real thing. He's only had crushes and has never even kissed before. He got embarrassed when he confessed his feelings to Ji-yeon, his crush. He comforted himself from the shame with Japanese girls in his room with his right hand. One day, he has a fight with his father and remembers his friend Baek-hyeon had invited him over to Gangwon-do. There he falls in love with his friends' mother.",387848
The Amazing Spider-Man,Action,67,/jexoNYnPd6vVrmygwF6QZmWPFdu.jpg,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",1930
Bury Me When I'm Dead,Mystery,54,/tYBkLF4FIJDHOw8DC6HWwFNy7ut.jpg,"After failing to fulfill his wife's dying wish, a series of unexplainable, horrific events leads a man to believe she's returned to get revenge on him and his pregnant mistress.",1012582
Lake Mungo,Horror,62,/g0zCELYfBfSv8TOGC13buABVN53.jpg,"After 16-year-old Alice Palmer drowns at a local dam, her family experiences a series of strange, inexplicable events centered in and around their home. Unsettled, the Palmers seek the help of a psychic and parapsychologist, who discovers that Alice led a secret, double life. At Lake Mungo, Alice's secret past emerges.",27374
Casino Royale,Adventure,76,/lMrxYKKhd4lqRzwUHAy5gcx9PSO.jpg,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",36557
Transformers: Rise of the Beasts,Sci-Fi,72,/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",667538
Doctor Strange in the Multiverse of Madness,Fantasy,72,/ddJcSKbcp4rKZTmuyWaMhuwcfMz.jpg,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",453395
Lovely Boy,Drama,60,/h3pNP2dtWZr9nAsA8brXSIQDMlo.jpg,"Nic, also called ""Lovely Boy"", is the rising star of the roman suburbs. Tattoos and pure talent, he creates the XXG with his friend Borneo, a music duo that is headed straight to the top. Nic is then sucked into a spiral of self-destruction, which will lead him to a breaking point: he will soon have to deal with himself.",817959
The Twits,Animation,59,/yc58ddSkwnn3Qe8jFFmv4qcgQOX.jpg,"When the meanest, nastiest villains pull a trick to take over their town, two brave children team up with a family of magical animals to bring them down.",927254
Three,Adventure,55,/v45dAZ1vI4NUqcYcLUmGVXHGYFj.jpg,"After a yachting accident, a millionaire and his wife are shipwrecked on a desert island along with their former deckhand, Manuel.",9753
Vultures,Thriller,65,/wXkKQ6OZFsistB2cn8KDOaCuTfY.jpg,"A father and daughter : Samuel, a journalist, and Ava, his intern, cover the murder of a girl attacked with acid for their magazine. Struck by the brutality of this murder, as well as by his daughter’s interest in the case, Samuel decides to conduct an independent investigation, without the knowledge of his editorial staff, and discovers disturbing similarities with the murder of another woman...",1002158
The Age of Disclosure,Documentary,79,/rVTGlKuJUeqgmznxhlpKDKClili.jpg,"Director Dan Farah got 34 senior members of the U.S. Government, military, and intelligence community to come on camera. He says they reveal an 80 year cover-up of the existence of non-human intelligent life and a secret war amongst major nations to reverse engineer technology of non-human origin. The film explores the profound impact the situation has on the future of humanity, while providing a look behind-the-scenes with those at the forefront of the bi-partisan disclosure effort.",1422166
Uncle Buck,Comedy,68,/euWPWqpujKQg2KnfBUVkBSZ6kf4.jpg,"Buck Russell, a lovable but slovenly bachelor, suddenly becomes the temporary caretaker of his nephew and nieces after a family emergency. His freewheeling attitude soon causes tension with his older niece Tia, loyal girlfriend Chanice and just about everyone else who crosses his path.",2616
Abraham's Boys: A Dracula Story,Horror,54,/owUZI7rRIN85TnXJY8gD9LdMiGU.jpg,"Max and Rudy Van Helsing have spent their lives under the strict and overprotective rule of their father, Abraham. Unaware of his dark past, they struggle to understand his paranoia and increasingly erratic behavior. But when they begin to uncover the violent truths behind their father’s history with Dracula, their world unravels, forcing them to confront the terrifying legacy they were never meant to inherit.",1452176
Wrong Turn,Horror,63,/7lyxwOg7SdGff79yKCQmJ3AKWSf.jpg,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",9902
Abigail,Horror,67,/5gKKSoD3iezjoL7YqZONjmyAiRA.jpg,"A group of criminals kidnap a teenage ballet dancer, the daughter of a notorious gang leader, in order to obtain a ransom of $50 million, but over time, they discover that she is not just an ordinary girl. After the kidnappers begin to diminish, one by one, they discover, to their increasing horror, that they are locked inside with no normal little girl.",1111873
Subservience,Sci-Fi,66,/gBenxR01Uy0Ev9RTIw6dVBPoyQU.jpg,"With his wife out sick, a struggling father brings home a lifelike AI, only to have his self-aware new help want everything her new family has to offer... Like the affection of her owner and she'll kill to get it.",1064028
Leo,Animation,73,/gSOVog7ydsaF1YpgAqBqnKYFGY.jpg,"Jaded 74-year-old lizard Leo has been stuck in the same Florida classroom for decades with his terrarium-mate turtle. When he learns he only has one year left to live, he plans to escape to experience life on the outside but instead gets caught up in the problems of his anxious students — including an impossibly mean substitute teacher.",1075794
The Ritual,Horror,59,/uubL8yvtEBjz3V7DFQHjCuSQO8w.jpg,"Two priests, one in crisis with his faith and the other confronting a turbulent past, must overcome their differences to perform a risky exorcism.",1278950
Holidate,Comedy,69,/oXCLSlCRWWHsSSwLJSVIC0DDWsE.jpg,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",615665
Moonfall,Sci-Fi,62,/bjTU4fmmGjAOOiOlE6WYDagoSsP.jpg,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,406759
The Matrix Resurrections,Sci-Fi,63,/8c4a8kE7PizaGQQnditMmI1xbRp.jpg,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",624860
Homo Argentum,Comedy,55,/21WlZtv1GZgiD2qAVHOkg63LRmU.jpg,"The film consists of 16 shorts that explore, with humor and social criticism, the characteristics of the Argentine identity.",1471345
Tinker Bell,Animation,69,/3Ma0r1n8kfH7UaQMS7bJ9KsYUjT.jpg,"Journey into the secret world of Pixie Hollow and hear Tinker Bell speak for the very first time as the astonishing story of Disney's most famous fairy is finally revealed in the all-new motion picture ""Tinker Bell.""",13179
Schindler's List,Drama,86,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,424
Man of Steel,Action,66,/dksTL9NXc3GqPBRHYHcy1aIwjS.jpg,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",49521
The Brutalist,Drama,70,/vP7Yd6couiAaw9jgMd5cjMRj3hQ.jpg,"When an innovative modern architect flees post-war Europe, he is given the opportunity to rebuild his legacy. Set during the dawn of the modern United States (in Pennsylvania), his wife joins him, and their lives are forever changed by a demanding, wealthy patron.",549509
The Snatch Thief,Drama,64,/3GLLoGGGnAcAJJCmK3NqnRboIFR.jpg,"In the Argentinian city of Tucumán, Miguel is making a living as a “motochorro”, a thief who snatches people’s belongings fromhis motorbike. When he steals the purse of Elena, an old woman, he ends up hurting her badly. After the brutal incident, Miguel is plagued by guilt and unable to forget about his victim. In an attempt to make things right, he conceals his true identity from the old woman and starts to take care of the injured and unsuspecting Elena. The closer he gets to her the more he becomes entangled in his own lies. Afraid of telling Elena the truth, Miguel continues to be haunted by his past and is unable to find true redemption.",518749
Babygirl,Drama,57,/ilwO6elz3mLV9CToT7C8pjVeKX0.jpg,A high-powered CEO puts her career and family on the line when she begins a torrid affair with her much younger intern.,1097549
Pan's Labyrinth,Fantasy,77,/z7xXihu5wHuSMWymq5VAulPVuvg.jpg,"In post–civil war Spain, 10-year-old Ofelia moves with her pregnant mother to live under the control of her cruel stepfather. Drawn into a mysterious labyrinth, she meets a faun who reveals that she may be a lost princess from an underground kingdom. To return to her true father, she must complete a series of surreal and perilous tasks that blur the line between reality and fantasy.",1417
STRAW,Thriller,78,/t3cmnXYtxJb9vVL1ThvT2CWSe1n.jpg,What will be her last straw? A devastatingly bad day pushes a hardworking single mother to the breaking point — and into a shocking act of desperation.,1426776
Venom,Sci-Fi,68,/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",335983
